provider,screener_name,scan_id,provider_id,status,stocks_count,error_message
ETnow,"Dividend Stocks with High Piotroski F-ScoreHighlights dividend-paying stocks with strong financial health, appealing to income-focused investors seeking stability and quality. Selects stocks with Dividend Yield above 2.5% and Pitroski Score surpassing 7.",8551,8551,SUCCESS,0,
ETnow,"Growth Stocks with Positive Earnings MomentumIdentifies growth-oriented stocks with strong earnings momentum, appealing to investors seeking companies showing substantial earnings growth. Screens stocks with EPS growth exceeding 20%.",8552,8552,SUCCESS,250,
ETnow,"Emerging Market Dividend OpportunitiesFocuses on dividend-paying stocks from emerging markets, catering to investors seeking income opportunities in rapidly growing economies. Selects stocks with Dividend Yield above 3%.",8553,8553,SUCCESS,95,
ETnow,"Low Beta Stocks with Strong Financials Highlights low volatility stocks with robust financial health, catering to investors seeking both stability and quality. Targets stocks with 3-month Beta under 0.6 and Current Ratio exceeding 2.",8554,8554,SUCCESS,250,
ETnow,"High Dividend Yield, Low Volatility StocksIdentifies dividend-paying stocks with attractive yields and reduced market sensitivity, appealing to income-oriented investors seeking stability. Screens stocks with Dividend Yield above 4% and 3-month Beta under 0.8.",8555,8555,SUCCESS,23,
ETnow,"Growth Stocks with Positive Cash FlowFocuses on growth-oriented stocks with healthy cash flow and earnings momentum, appealing to investors seeking growth potential. Selects stocks with positive Cash from Operations and EPS growth exceeding 5%.",8556,8556,SUCCESS,250,
ETnow,"Dividend Stocks with Strong Price PerformanceHighlights dividend-paying stocks with recent strong price performance, catering to investors seeking income along with capital appreciation. Filters stocks with Dividend Yield above 3% and 1-year Returns exceeding 10%.",8557,8557,SUCCESS,12,
ETnow,"Dividend Stocks with Strong Profit Margin Identifies dividend-paying stocks from companies with strong profit margins, appealing to income-oriented investors seeking financial strength. Screens stocks with Dividend Yield above 3% and Net Profit Margin surpassing 15%.",8558,8558,SUCCESS,39,
ETnow,"Dividend Stocks with Strong Growth Momentum Targets dividend-paying stocks with high growth potential and strong financial performance, appealing to both growth and income investors. Selects stocks with Dividend Yield above 2.5% and EPS growth exceeding 15%.",8559,8559,SUCCESS,50,
ETnow,"Small-Cap Dividend Stocks with Low Debt Focuses on small-cap dividend stocks with both income and financial stability, catering to investors seeking growth and income potential. Screens stocks with Market Cap under $7,500 million, Dividend Yield above 3%, and Debt-to-Equity ratio below 0.4.",8560,8560,SUCCESS,50,
ETnow,"Quality Growth Stocks with Low VolatilityHighlights growth-oriented stocks with strong financials and reduced market volatility, appealing to both growth and stability seekers. Targets stocks with EPS growth exceeding 4% and 3-month Beta under 0.8.",8561,8561,SUCCESS,250,
ETnow,"Low Price-to-Book (P/B) Stocks with High Earnings GrowthIdentifies value-oriented stocks with attractive valuations and high earnings growth potential, appealing to investors seeking undervalued growth. Screens stocks with Trailing Twelve Months (TTM) Price-to-Book ratio below 1.5 and EPS growth exceeding 12%.",8562,8562,SUCCESS,250,
ETnow,"Growth Stocks with Strong ProfitabilityIdentifies growth-oriented stocks with robust earnings growth and high profitability, appealing to investors seeking growth and financial strength. Screens stocks with EPS growth exceeding 4% and Net Profit Margin surpassing 20%.",8563,8563,SUCCESS,250,
ETnow,"Dividend Stocks with Strong Price Performance Highlights dividend-paying stocks with strong recent price performance, catering to investors seeking income along with capital appreciation. Targets stocks with Dividend Yield above 3% and 1-year Returns exceeding 15%.",8564,8564,SUCCESS,7,
ETnow,"Dividend Stocks with Strong Earnings MomentumFocuses on dividend-paying stocks with high earnings growth momentum, appealing to investors seeking both income and growth potential. Identifies stocks with Dividend Yield above 2.5% and EPS growth surpassing 18%.",8565,8565,SUCCESS,45,
ETnow,"Dividend Stocks with Strong Profit MarginTargets dividend-paying stocks from companies with robust profit margins, appealing to income-oriented investors seeking quality and stability. Selects stocks with Dividend Yield above 3% and Net Profit Margin exceeding 20%.",8566,8566,SUCCESS,28,
ETnow,"Dividend Stocks with Positive Earnings MomentumHighlights dividend-paying stocks with strong earnings growth momentum, catering to investors seeking income and companies with growth potential. Screens stocks with Dividend Yield above 3% and EPS growth exceeding 20%.",8567,8567,SUCCESS,29,
ETnow,"High-Quality Dividend Stocks with Low DebtIdentifies dividend-paying stocks with strong financials, appealing to income-oriented investors seeking stability and quality. Filters stocks with Dividend Yield above 3%, Return on Equity over 18%, and Debt-to-Equity ratio below 0.4.",8568,8568,SUCCESS,28,
ETnow,"Dividend Stocks with Low Price-to-Book (P/B) RatioFocuses on dividend-paying stocks with attractive valuations relative to book value, catering to value and income-oriented investors. Screens stocks with Dividend Yield above 3% and Trailing Twelve Months (TTM) Price-to-Book ratio below 1.5.",8570,8570,SUCCESS,43,
ETnow,"High-Quality Dividend Stocks with Positive Earnings MomentumIdentifies dividend-paying stocks with strong earnings growth momentum and financial health, appealing to income and growth investors. Targets stocks with Dividend Yield above 3% and EPS growth exceeding 15%.",8571,8571,SUCCESS,34,
ETnow,"Defensive Dividend Stocks with Low VolatilityHighlights dividend-paying stocks with both income and low market volatility, appealing to risk-averse income-oriented investors. Screens stocks with Dividend Yield above 3% and 3-month Beta under 0.7.",8572,8572,SUCCESS,36,
ETnow,"Dividend Stocks with Strong Price PerformanceFocuses on dividend-paying stocks with strong recent price performance, catering to investors seeking income along with capital appreciation. Targets stocks with Dividend Yield above 3% and 1-year Returns exceeding 15%.",8573,8573,SUCCESS,7,
ETnow,"High-Quality Dividend Stocks with Positive Cash FlowIdentifies dividend-paying stocks with strong financials and positive cash flow, appealing to income-oriented investors seeking stability. Filters stocks with Dividend Yield above 3% and positive Cash from Operations.",8574,8574,SUCCESS,83,
ETnow,"Value Stocks with Strong Dividend GrowthTargets value-oriented stocks with attractive valuations and strong dividend growth potential, appealing to income and value investors. Screens stocks with Trailing Twelve Months (TTM) Price-to-Earnings ratio below 15 and (Dividend paid - Dividend paid 4 years ago) / Dividend paid 4 years ago exceeding 8.",8575,8575,SUCCESS,250,
ETnow,"Growth Stocks with Strong ProfitabilityIdentifies growth-oriented stocks with robust earnings growth and high profitability, appealing to investors seeking growth and financial strength. Screens stocks with EPS growth exceeding 4% and Net Profit Margin surpassing 20%.",8576,8576,SUCCESS,250,
ETnow,"Dividend Stocks with Strong Profit MarginHighlights dividend-paying stocks from companies with strong profit margins, catering to income-oriented investors seeking quality and stability. Targets stocks with Dividend Yield above 3% and Net Profit Margin exceeding 20%.",8577,8577,SUCCESS,28,
ETnow,"Dividend Stocks with Strong Earnings GrowthFocuses on dividend-paying stocks with strong earnings growth, appealing to investors seeking both income and growth potential. Identifies stocks with Dividend Yield above 3% and EPS growth surpassing 4%.",8578,8578,SUCCESS,47,
ETnow,"High-Quality Dividend Stocks with Stable Price PerformanceHighlights dividend-paying stocks with stable recent price performance, catering to investors seeking income and stability. Filters stocks with Dividend Yield above 3% and 1-year Returns under 5%.",8581,8581,SUCCESS,82,
ETnow,"Dividend Stocks with Strong ProfitabilityTargets dividend-paying stocks from companies with strong profitability, appealing to income-oriented investors seeking quality and stability. Selects stocks with Dividend Yield above 3% and Net Profit Margin exceeding 20%.",8582,8582,SUCCESS,28,
ETnow,"Growth Stocks with Low Debt and Strong ROEIdentifies growth-oriented stocks with strong financial health and return on equity, appealing to investors seeking growth with quality. Screens stocks with EPS growth exceeding 4%, Debt-to-Equity ratio below 0.4, and Return on Equity surpassing 15%.",8583,8583,SUCCESS,250,
ETnow,"Dividend Stocks with Positive Earnings MomentumFocuses on dividend-paying stocks with strong earnings growth momentum, appealing to investors seeking income and companies with growth potential. Identifies stocks with Dividend Yield above 3% and EPS growth surpassing 18%.",8584,8584,SUCCESS,30,
ETnow,"Dividend Stocks with Strong Price PerformanceHighlights dividend-paying stocks with strong recent price performance, catering to investors seeking income along with capital appreciation. Targets stocks with Dividend Yield above 3% and 1-year Returns exceeding 10%.",8585,8585,SUCCESS,12,
ETnow,"Growth Stocks with Positive Earnings Momentum and Low P/ETargets growth-oriented stocks with strong earnings growth momentum and attractive valuations, appealing to growth and value seekers. Screens stocks with EPS growth exceeding 15% and Trailing Twelve Months (TTM) Price-to-Earnings ratio below 15.",8586,8586,SUCCESS,250,
ETnow,"High-Quality Dividend Stocks with Positive Cash Flow Identifies dividend-paying stocks with strong financials and positive cash flow, appealing to income-oriented investors seeking stability. Filters stocks with Dividend Yield above 3% and positive Cash from Operations.",8587,8587,SUCCESS,83,
ETnow,"High-Quality Dividend Stocks with Positive Earnings Growth and Low Debt Targets dividend-paying stocks with strong earnings growth, financial health, and low debt, appealing to income and quality seekers. Selects stocks with Dividend Yield above 3%, EPS growth exceeding 3%, and Debt-to-Equity ratio below 0.5.",8588,8588,SUCCESS,40,
ETnow,"High-Quality Dividend Stocks with Strong Profitability and Low P/E Identifies dividend-paying stocks with strong profitability, appealing to income-oriented investors seeking quality and value. Screens stocks with Dividend Yield above 3%, Net Profit Margin exceeding 20%, and Trailing Twelve Months (TTM) Price-to-Earnings ratio below 15.",8589,8589,SUCCESS,16,
ETnow,"Dividend Stocks with Positive Earnings Momentum and Low Beta Identifies dividend-paying stocks with strong earnings momentum and lower market volatility, appealing to income and risk-conscious investors. Screens stocks with Dividend Yield above 3%, EPS growth exceeding 15%, and 3-month Beta below 0.7.",8590,8590,SUCCESS,13,
ETnow,"High-Quality Dividend Stocks with Strong Price Performance and Low DebtTargets dividend-paying stocks with strong price performance and low debt, catering to income-oriented investors seeking quality and stability. Highlights stocks with Dividend Yield above 3%, 1-year Returns surpassing 10%, and Debt-to-Equity ratio below 0.4.",8591,8591,SUCCESS,8,
ETnow,"Growth Stocks with Strong Cash Flow and Low Price-to-Book (P/B) RatioFocuses on growth-oriented stocks with strong cash flow and attractive valuations, catering to investors seeking growth at reasonable prices. Identifies stocks with EPS growth exceeding 3%, positive Cash from Operations, and TTM Price-to-Book ratio below 1.5.",8592,8592,SUCCESS,250,
ETnow,"Growth Stocks with Strong Price Performance and Positive Earnings GrowthHighlights growth-oriented stocks with strong recent price performance and positive earnings growth, appealing to investors seeking growth potential. Targets stocks with 1-year Returns above 10% and EPS growth surpassing 5%.",8593,8593,SUCCESS,250,
ETnow,"Dividend Stocks with Strong Price Performance and Positive Cash FlowFocuses on dividend-paying stocks with strong recent price performance and positive cash flow, catering to income and stability seekers. Screens stocks with Dividend Yield above 3%, 1-year Returns exceeding 10%, and positive Cash from Operations.",8594,8594,SUCCESS,10,
ETnow,"Growth Stocks with Strong Profitability and Positive Cash FlowIdentifies growth-oriented stocks with strong earnings growth and positive cash flow, appealing to investors seeking growth with financial stability. Filters stocks with EPS growth exceeding 4%, Net Profit Margin surpassing 20%, and positive Cash from Operations.",8595,8595,SUCCESS,165,
ETnow,"Dividend Stocks with Strong Profit Margin and Positive Earnings MomentumTargets dividend-paying stocks with strong profit margins and earnings momentum, appealing to income-oriented investors seeking stability and growth. Selects stocks with Dividend Yield above 3%, Net Profit Margin surpassing 18%, and EPS growth exceeding 15%.",8596,8596,SUCCESS,16,
ETnow,"High-Quality Dividend Stocks with Positive Earnings Momentum and Low DebtIdentifies dividend-paying stocks with strong earnings momentum, financial health, and low debt, appealing to income and quality seekers. Screens stocks with Dividend Yield above 3%, EPS growth surpassing 15%, and Debt-to-Equity ratio below 0.4.",8597,8597,SUCCESS,29,
ETnow,"Growth Stocks with Strong Price Performance and Low DebtFocuses on growth-oriented stocks with strong recent price performance and lower debt levels, appealing to investors seeking growth and stability. Targets stocks with 1-year Returns above 10% and Debt-to-Equity ratio below 0.4.",8598,8598,SUCCESS,250,
ETnow,"High-Quality Dividend Stocks with Strong ROE and Positive Cash FlowHighlights dividend-paying stocks with strong return on equity, positive cash flow, and financial health, appealing to income and quality seekers. Identifies stocks with Dividend Yield above 3%, Return on Equity exceeding 18%, and positive Cash from Operations.",8599,8599,SUCCESS,30,
ETnow,"Growth Stocks with Strong Profit Margin and Positive Cash FlowIdentifies growth-oriented stocks with strong profit margins and positive cash flow, appealing to investors seeking growth and financial stability. Screens stocks with EPS growth exceeding 3%, Net Profit Margin surpassing 20%, and positive Cash from Operations.",8600,8600,SUCCESS,170,
ETnow,"Growth Stocks with Positive Cash Flow and Strong Price PerformanceFocuses on growth-oriented stocks with strong recent price performance and positive cash flow, appealing to investors seeking growth potential. Targets stocks with EPS growth exceeding 4%, positive Cash from Operations, and 1-year Returns above 10%.",8601,8601,SUCCESS,250,
ETnow,"Growth Stocks with Strong Return on Equity (ROE) and Positive Cash FlowIdentifies growth-oriented stocks with strong return on equity and positive cash flow, appealing to investors seeking growth with financial health. Highlights stocks with EPS growth exceeding 5%, Return on Equity surpassing 18%, and positive Cash from Operations.",8602,8602,SUCCESS,231,
ETnow,"High-Quality Dividend Stocks with Strong Profit Margin and Positive Earnings MomentumTargets dividend-paying stocks with strong profit margins and earnings momentum, appealing to income-oriented investors seeking stability and growth. Screens stocks with Dividend Yield above 3%, Net Profit Margin surpassing 20%, and EPS growth exceeding 15%.",8603,8603,SUCCESS,15,
ETnow,"Growth Stocks with Strong Profit Margin and Positive Price PerformanceFocuses on growth-oriented stocks with strong profit margins and recent price performance, catering to investors seeking growth potential. Identifies stocks with EPS growth exceeding 3%, Net Profit Margin surpassing 20%, and 1-year Returns above 5%.",8604,8604,SUCCESS,86,
ETnow,"High-Quality Dividend Stocks with Strong Profit Margin and Positive Earnings GrowthHighlights dividend-paying stocks with strong profit margins and earnings growth, appealing to income-oriented investors seeking stability and growth. Targets stocks with Dividend Yield above 3%, Net Profit Margin surpassing 20%, and EPS growth surpassing 4%.",8605,8605,SUCCESS,20,
ETnow,"High-Quality Dividend Stocks with Positive Profit Margin and Low Price-to-Earnings (P/E) RatioIdentifies dividend-paying stocks with strong profit margins and low P/E ratio, appealing to income-oriented investors seeking quality at a reasonable price. Screens stocks with Dividend Yield above 3%, Net Profit Margin surpassing 20%, and Trailing Twelve Months (TTM) P/E ratio below 15%.",8606,8606,SUCCESS,16,
ETnow,"Growth Stocks with Strong Profitability and Positive Price PerformanceHighlights growth-oriented stocks with strong earnings growth and recent price performance, appealing to investors seeking growth with stability.",8607,8607,SUCCESS,85,
ETnow,"Growth Stocks with Strong Return on Equity (ROE) and Positive Cash FlowIdentifies growth-oriented stocks with strong return on equity and positive cash flow, appealing to investors seeking growth with financial health. Highlights stocks with EPS growth exceeding 4%, Return on Equity surpassing 18%, and positive Cash from Operations.",8608,8608,SUCCESS,235,
ETnow,"High-Quality Dividend Stocks with Strong Profit Margin and Positive Earnings GrowthTargets dividend-paying stocks with strong profit margins and earnings growth, catering to income-oriented investors seeking stability and growth. Screens stocks with Dividend Yield above 3%, Net Profit Margin surpassing 20%, and EPS growth surpassing 4%.",8609,8609,SUCCESS,20,
ETnow,"Growth Stocks with Strong Profit Margin and Positive Cash FlowFocuses on growth-oriented stocks with strong profit margins and positive cash flow, appealing to investors seeking growth and financial stability. Identifies stocks with EPS growth exceeding 4%, Net Profit Margin surpassing 20%, and positive Cash from Operations.",8610,8610,SUCCESS,165,
ETnow,"Growth Stocks with Strong Return on Equity (ROE) and Positive Earnings GrowthHighlights growth-oriented stocks with strong return on equity and positive earnings growth, appealing to investors seeking growth with financial strength. Targets stocks with Return on Equity exceeding 18% and EPS growth surpassing 4%.",8611,8611,SUCCESS,250,
ETnow,"Growth Stocks with Strong Profit Margin and Positive Price PerformanceIdentifies growth-oriented stocks with strong profit margins and recent price performance, catering to investors seeking growth potential. Screens stocks with EPS growth exceeding 14%, Net Profit Margin surpassing 20%, and 1-year Returns above 5%.",8612,8612,SUCCESS,73,
ETnow,"High-Quality Dividend Stocks with Strong Profit Margin and Positive Price PerformanceFocuses on dividend-paying stocks with strong profit margins and positive price performance, catering to income and stability seekers. Targets stocks with Dividend Yield above 3%, Net Profit Margin surpassing 20%, and 1-year Returns above 5%.",8613,8613,SUCCESS,4,
ETnow,"Growth Stocks with Strong Return on Equity (ROE) and Positive Cash FlowIdentifies growth-oriented stocks with strong return on equity and positive cash flow, appealing to investors seeking growth with financial strength. Highlights stocks with EPS growth exceeding 3%, Return on Equity surpassing 18%, and positive Cash from Operations.",8614,8614,SUCCESS,240,
ETnow,"High-Quality Dividend Stocks with Strong Profit Margin and Positive Earnings GrowthTargets dividend-paying stocks with strong profit margins and earnings growth, catering to income-oriented investors seeking stability and growth. Screens stocks with Dividend Yield above 3%, Net Profit Margin surpassing 20%, and EPS growth surpassing 4%.",8615,8615,SUCCESS,20,
ETnow,"Growth Stocks with Strong Profitability and Positive Price PerformanceFocuses on growth-oriented stocks with strong earnings growth and recent price performance, appealing to investors seeking growth with stability. Identifies stocks with EPS growth exceeding 4%, Net Profit Margin surpassing 20%, and 1-year Returns above 5%.",8616,8616,SUCCESS,85,
ETnow,"High-Quality Dividend Stocks with Positive Profit Margin and Positive Earnings GrowthHighlights dividend-paying stocks with strong profit margins and positive earnings growth, appealing to income-oriented investors seeking stability and growth. Targets stocks with Dividend Yield above 3%, Net Profit Margin surpassing 20%, and EPS growth surpassing 4%.",8617,8617,SUCCESS,20,
ETnow,"Growth Stocks with Strong Return on Equity (ROE) and Positive Cash FlowFinds growth-focused stocks with robust ROE and cash flow, attractive to investors pursuing growth and financial stability, emphasizing EPS, ROE, and cash flow.",8618,8618,SUCCESS,240,
ETnow,"Growth Stocks with Strong Return on Equity (ROE) and Positive Earnings GrowthFocuses on growth-oriented stocks with strong return on equity and positive earnings growth, catering to investors seeking growth potential. Targets stocks with EPS growth surpassing 3% and Return on Equity exceeding 18%.",8619,8619,SUCCESS,250,
ETnow,"Close Within 52 Week Low Zone Close Within 52 Week Low Zone refers to stocks that have recently closed their trading session at a price level that is within the range of their lowest price observed in the past 52 weeks. It suggests that the stock is currently trading near its lowest point in the past year. Utilize this data page to identify stocks that are trading within their 52-week low zone. This information can be useful for investors looking for potential buying opportunities or stocks that may be oversold. However, it is important to conduct further analysis and consider other factors before making investment decisions. Embark on a journey where the whispers of opportunity converge with the depths of the market. Witness the resilience of stocks as they navigate the realm of their 52-week lows, teetering on the precipice of possibility. Explore the hidden potential that lies within these undervalued gems, waiting to be unearthed.",8620,8620,SUCCESS,250,
ETnow,"Close Below Last Month LowDiscover Indian stocks, including Sensex and Nifty, breaking previous month's lows, aiding traders to spot trends and investment opportunities.",8621,8621,SUCCESS,13,
ETnow,"Close Above Last Month HighIdentify Indian stocks, like Sensex and Nifty, closing above the prior month's highest price, aiding traders and investors in spotting bullish trends",8622,8622,SUCCESS,11,
ETnow,"Close Crossing Last Month Close from AboveLast month's closing price above crossing in Indian stock market signals potential market sentiment shift, aiding traders and investors.",8623,8623,SUCCESS,0,
ETnow,"Close Crossing Last Month Close From BelowDiscover Indian stock market winners as stocks surpass their prior month's closing price, signaling potential opportunities for traders and investors",8624,8624,SUCCESS,0,
ETnow,"Price below Book Value Discover undervalued Indian stocks, including Sensex and Nifty components, trading below their book value, offering potential value opportunities for investors",8625,8625,SUCCESS,250,
ETnow,"Price above Book ValueDiscover Indian stocks on Sensex and Nifty trading above book value, showcasing investor trust and market recognition for potential growth.",8626,8626,SUCCESS,250,
ETnow,"Increasing Cash From OperationsDiscover Indian market stocks, Sensex and Nifty, displaying continuous growth in operational cash flow, suggesting strong financial performance and efficiency",8627,8627,SUCCESS,250,
ETnow,"Consistently Decreasing LeverageDiscover Indian stocks on Sensex and Nifty with a track record of decreasing debt, signaling financial prudence and long-term stability.",8628,8628,SUCCESS,250,
ETnow,"Consistently Increasing LeverageConsistent Leverage Growth indicates a company's ongoing increase in debt relative to equity, aiding investors in assessing financial risk",8629,8629,SUCCESS,90,
ETnow,"High Leverage""High Leverage signifies a company's substantial debt compared to its equity or assets, showing reliance on borrowed funds for operations. Investors use this data for assessing a company's debt levels and financial stability, but thorough analysis and other factors are vital for investment decisions",8633,8633,SUCCESS,5,
ETnow,"Moderate LeverageDiscover companies with moderate leverage, maintaining a balanced debt-to-equity ratio. Valuable for prudent investors seeking balanced risk-reward profiles",8634,8634,SUCCESS,38,
ETnow,"Low LeverageLow leverage signifies a company's reliance on minimal debt in comparison to equity or assets, suggesting lower financial risk. Investors benefit from identifying such companies for stability, especially during economic downturns. Prioritize financial prudence and resilience when considering investments.",8635,8635,SUCCESS,241,
ETnow,"No Leverage""No Leverage"" signifies a company with minimal or no debt relative to its equity/assets, operating without reliance on borrowed funds. Useful for investors valuing low-risk financial structures, no leverage firms may offer stronger financial positions, reduced interest costs, and flexibility. However, consider additional financial indicators before investing. Enter a world where financial freedom reigns, companies prosper sans debt, and explore the beauty of financial autonomy.",8636,8636,SUCCESS,250,
ETnow,"Increasing Quarterly SalesIdentify Indian stock market gems: stocks, particularly Sensex and Nifty, with consistent quarterly sales growth, signaling expansion and demand. Ideal for long-term investors.",8637,8637,SUCCESS,0,
ETnow,"Quarterly Net Profit Growth YoYExplore Indian stocks on Sensex and Nifty with consistent YoY quarterly net profit growth, indicating strong financial performance and potential investments.",8640,8640,SUCCESS,250,
ETnow,"High Pledge""High Pledge signifies a company using a significant share or asset portion as loan collateral, suggesting financial challenges or capital needs. Investors, assess risk by identifying high pledge ratios, but consider other indicators. Companies pledge assets to realize ambitions amidst financial commitments",8641,8641,SUCCESS,105,
ETnow,"Moderate PledgeThe Moderate Pledge signifies a company using a reasonable portion of assets or shares as loan collateral, suggesting financial commitment. Assess wisely.",8642,8642,SUCCESS,99,
ETnow,"Decreasing PledgeDecreasing Pledge signifies a company's gradual reduction in collateral for loans, showing financial improvement. Use this data to spot responsible financial management in companies. However, exercise caution and analyze more indicators before investing. Witness the journey of companies shedding financial obligations for stability",8643,8643,SUCCESS,115,
ETnow,"Increasing PledgeRising Pledge signifies a company gradually increasing assets pledged for loans, suggesting financial pressure or capital needs. Analyze pledge trends for risk, but evaluate other factors for investment decisions",8644,8644,SUCCESS,150,
ETnow,"High MF ShareholdingHigh mutual fund shareholding indicates substantial investment by professional fund managers, reflecting confidence in a company's growth potential. Identify such companies here for informed investment decisions",8645,8645,SUCCESS,250,
ETnow,Decrease in MF ShareholdingDiscover the MF Shareholding Decline: Mutual funds reducing holdings in companies due to varied factors. Analyze and adapt to market changes,8646,8646,SUCCESS,250,
ETnow,"Increase in MF ShareholdingDiscover companies with growing MF shareholding, indicating mutual funds' confidence in their potential. Use this data for investment insights",8647,8647,SUCCESS,250,
ETnow,"Consistently High Dividend Payout RatioConsistently High Dividend Payout Ratio refers to companies that consistently distribute a significant portion of their earnings as dividends to shareholders. A high dividend payout ratio indicates that a substantial proportion of the company's profits is being returned to investors in the form of dividends, potentially making it an attractive choice for income-seeking investors. Utilize this data page to identify companies that have a consistent track record of maintaining a high dividend payout ratio. This information can be valuable for investors seeking stable and reliable income from their investments. However, it is important to consider other factors such as the company's financial stability, growth prospects, and dividend sustainability before making investment decisions. Enter the realm of consistent returns, where companies shower their investors with a generous share of profits. Behold the captivating world of consistently high dividend payout ratios, where companies demonstrate their commitment to rewarding shareholders and creating long-term value.",8648,8648,SUCCESS,94,
ETnow,"Nifty50 Daily UnderperformersNifty50 Daily Underperformers are stocks within the Nifty50 index displaying weaker daily performance compared to the overall benchmark, aiding investors in spotting potential opportunities amidst market fluctuations.",8649,8649,SUCCESS,250,
ETnow,"Nifty50 Daily OutperformersDiscover Nifty50 Daily Outperformers, showcasing stocks that consistently outshine the Nifty50 index with higher daily price movements, aiding investment analysis",8650,8650,SUCCESS,250,
ETnow,"Decreasing Quarterly LossesIdentify firms with improving financial performance through decreasing quarterly losses. Valuable for investors, consider other factors before investment decisions",8651,8651,SUCCESS,73,
ETnow,"Increasing Trading Activity with Negative Weekly returns - Micro CapAmidst weekly losses, micro-cap stocks exhibit increased trading, reflecting investor interest. Use this data for monitoring, but conduct thorough research before investing.",8653,8653,SUCCESS,153,
ETnow,"Increasing Trading Activity with Negative Weekly returns - Mid CapDiscover mid-cap stocks experiencing increased trading activity despite weekly losses, offering insight for engaged traders and investors seeking opportunities.",8654,8654,SUCCESS,45,
ETnow,Increasing Trading Activity with Negative Weekly returns - Large CapDiscovering Momentum in Large-Cap Stocks Amidst Weekly Losses: Identifying High Trading Activity Despite Negative Returns - Valuable Insights for Investors.,8655,8655,SUCCESS,28,
ETnow,"Increasing Trading Activity with Positive Weekly returns - Micro CapExplore Micro-Cap Momentum: Rising Trade Volume, Weekly Gains. Valuable for Investors. Due diligence, market analysis essential before investment.",8656,8656,SUCCESS,87,
ETnow,"Increasing Trading Activity with Positive Weekly returns - Large CapDiscover the synergy of rising trading activity and weekly gains in Large Cap stocks, offering opportunities for informed investors. Explore now!",8657,8657,SUCCESS,23,
ETnow,Increasing Trading Activity with Positive Weekly returns - Mid CapDiscover Mid-Cap Stocks: Rising Trading Activity & Weekly Profits. Identify investment potential but research thoroughly before diving into this exciting world.,8658,8658,SUCCESS,26,
ETnow,"Increasing Quarterly Interest Costs Explore the Quarterly Interest Cost Surge data page, spotlighting companies grappling with escalating interest expenses, a crucial indicator of financial health",8660,8660,SUCCESS,48,
ETnow,"Low Current Ratio A low Current Ratio data page focuses on stocks with a ratio below the industry average, indicating possible liquidity challenges. Investors use it to assess risk and find investment opportunities.",8661,8661,SUCCESS,227,
ETnow,"Moderate Current RatioExplore a data page highlighting stocks or firms with a moderate current ratio, signaling a balanced liquidity position compared to peers",8662,8662,SUCCESS,250,
ETnow,"High Current RatioExplore a financial world of strength: High Current Ratio identifies firms with robust liquidity, excelling in short-term obligation handling",8663,8663,SUCCESS,250,
ETnow,"Increase in Promoter ShareholdingPromoter Shareholding Boost: A data page highlighting companies where major stakeholders raise ownership stakes, signaling confidence in long-term growth",8664,8664,SUCCESS,250,
ETnow,"Decrease in FII ShareholdingFII Shareholding Decline: Discover shifts in foreign investors' sentiment as they reduce stakes in certain stocks, offering valuable investment insights",8665,8665,SUCCESS,250,
ETnow,"Increase in FII ShareholdingFII Shareholding Surge: Track stocks where foreign institutional investors (FIIs) boost ownership, signaling confidence. Investors use this data to spot potential growth opportunities",8666,8666,SUCCESS,250,
ETnow,"Increase in DII ShareholdingDII Shareholding Surge: Discover stocks with increased domestic institutional investor ownership, a sign of confidence and potential market opportunities",8668,8668,SUCCESS,250,
ETnow,"Very High Promoter ShareholdingExplore a data page featuring stocks with significant promoter ownership, indicating strong control, stability, and alignment of interests for investors",8669,8669,SUCCESS,100,
ETnow,"High Promoter ShareholdingHigh Promoter Shareholding data highlights companies with significant ownership by key stakeholders, indicating control, stability, and alignment of interests",8670,8670,SUCCESS,250,
ETnow,"High DII ShareholdingHigh DII Shareholding signifies significant ownership by Domestic Institutional Investors (DIIs) in stocks, influencing market dynamics, indicating confidence, and revealing investment opportunities",8671,8671,SUCCESS,235,
ETnow,"High FII ShareholdingExplore a data page on High FII Shareholding, spotlighting stocks favored by foreign institutional investors, impacting liquidity, and market sentiment",8672,8672,SUCCESS,140,
ETnow,"Low PEG RatioExplore a data page highlighting stocks with a favorable Price/Earnings to Growth (PEG) ratio, indicating potential undervaluation and attractive investment opportunities",8673,8673,SUCCESS,250,
ETnow,"High PEG RatioA high PEG Ratio data page focuses on stocks with elevated Price/Earnings to Growth ratios, suggesting potential overvaluation and risks.",8674,8674,SUCCESS,250,
ETnow,"Moderate PEExplore data on stocks with moderate Price-to-Earnings (PE) ratios, signifying balanced valuations, where price aligns reasonably with earnings, enticing investors",8675,8675,SUCCESS,250,
ETnow,"High PEHigh PE pages spotlight stocks with elevated Price-to-Earnings ratios, signifying market optimism about future growth but requiring careful evaluation",8676,8676,SUCCESS,250,
ETnow,"Very High PEVery High PE focuses on stocks with exceptionally high Price-to-Earnings ratios, indicating possible overvaluation. Explore this world of ambitious valuations",8677,8677,SUCCESS,250,
ETnow,"Consistently High ROEDiscover Indian stocks, particularly Sensex and Nifty ones, with enduring high ROE, signifying robust profit generation, attracting savvy investors",8678,8678,SUCCESS,250,
ETnow,"Consistently High ROCEDiscover Indian stocks on Sensex and Nifty with a strong, consistent ROCE, signifying efficient capital use and appealing to investors",8679,8679,SUCCESS,250,
